code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
600723,首商股份,-4.336,6.84,7.07,7.1,6.82,7.15,5240765.0,0.7963800000000001,36607622.0,12.643,1.157,450350.766936,450119.574936
600722,金牛化工,-7.611,5.22,5.4,5.57,5.21,5.65,26446361.0,3.88734,143275913.0,60.839,3.641,355126.870872,355126.870872
600721,百花村,-1.054,6.57,6.52,6.96,6.38,6.64,13980407.0,4.58143,94301391.0,-4.663,1.468,263053.860858,200485.976301
600720,祁连山,-6.871,7.59,8.04,8.04,7.59,8.15,28894439.0,3.7227300000000003,227156190.0,10.253,1.038,589204.324038,589107.479433
600719,大连热电,-1.141,5.2,5.12,5.61,5.05,5.26,12381846.0,3.06027,66849885.0,626.506,3.042,210391.792,210391.792
600718,东软集团,6.624,16.74,16.0,17.27,15.45,15.7,122105145.0,9.8284,2056996785.0,19.465,2.295,2079727.87383,2079727.87383
600717,天津港,-5.95,8.22,8.62,8.63,8.22,8.74,21187760.0,1.26512,179177940.0,16.776,0.862,1376660.21664,1376660.21664
600716,凤凰股份,-9.717,4.46,4.8,4.83,4.45,4.94,29262314.0,3.21486,135383567.0,-27.112,0.985,417483.02314,405958.475462
600715,文投控股,-9.025,5.04,5.4,5.65,5.01,5.54,38112176.0,2.9677800000000003,205906012.0,20.16,1.322,934846.164,647236.5984
600714,金瑞矿业,-5.714,6.93,7.34,7.34,6.81,7.35,3616101.0,1.25482,25786625.0,173.25,3.235,199706.157189,199706.157189
600713,南京医药,-5.243,4.88,5.15,5.15,4.87,5.15,14182783.0,1.58039,71269510.0,18.277,1.327,508306.287072,437943.691824
600712,南宁百货,-3.219,4.51,4.64,4.72,4.47,4.66,12585010.0,2.3394,57954486.0,1366.667,2.398,245639.56736,242619.723225
600711,盛屯矿业,-9.545,5.97,6.34,6.48,5.96,6.6,124368010.0,8.30753,778928067.0,14.632,1.448,1092953.109519,893740.226085
600710,苏美达,-9.874,5.02,5.26,5.41,5.02,5.57,30489770.0,4.76191,158805310.0,18.593,1.529,655988.215868,321422.568
600708,光明地产,-3.958,4.61,4.73,4.84,4.59,4.8,48436787.0,2.17666,228669219.0,4.06,0.929,1027401.538523,1025853.052431
600707,彩虹股份,-7.591,6.33,6.62,6.79,6.31,6.85,31948247.0,2.4805200000000003,208297946.0,126.6,1.131,2271450.700356,815282.77551
600706,曲江文旅,-5.533,11.44,11.96,12.0,11.39,12.11,4051580.0,2.27734,47672943.0,32.686,1.9340000000000002,205359.0682,203527.5242
600705,中航资本,-7.293,5.72,5.98,6.08,5.71,6.17,142214440.0,1.58433,838266952.0,18.452,2.071,5134458.338152,5134458.338152
600704,物产中大,-7.072,5.65,5.92,6.04,5.59,6.08,53251531.0,1.23649,311569248.0,12.283,1.341,2433275.565605,2433275.565605
600703,三安光电,6.452,15.51,14.02,16.03,13.81,14.57,284173960.0,6.96774,4397602157.0,19.885,2.961,6325637.063328,6325637.063328
600702,舍得酒业,-2.235,27.12,27.39,28.14,27.04,27.74,13457319.0,4.08393,371238417.0,26.539,3.636,914757.6,893655.528
600701,*ST工新,-4.878,2.73,2.79,2.79,2.73,2.87,38942500.0,5.01915,106694238.0,15.789,0.722,282482.714514,211814.839509
600699,均胜电子,-4.024,25.28,25.55,26.36,25.24,26.34,14348982.0,1.5115500000000002,371366607.0,60.19,1.673,2399802.592,2399802.592
600698,湖南天雁,-9.912,4.09,4.48,4.49,4.09,4.54,35060892.0,4.7565100000000005,151501872.0,-47.283,6.915,397473.33296,301479.568331
600697,欧亚集团,-4.583,20.82,21.3,21.46,20.82,21.82,1848211.0,1.1912,39183282.0,10.844,1.353,331221.37215,323034.82323
600696,ST岩石,-4.858,5.68,5.9,5.9,5.67,5.97,5404408.0,1.58689,31201137.0,113.6,6.49,193441.2324,193441.2324
600695,绿庭投资,-10.046,5.82,6.1,6.2,5.82,6.47,37633152.0,10.26917,225896071.0,86.866,6.2620000000000005,413878.8822,213283.882464
600694,大商股份,-5.946,28.79,30.4,30.4,28.62,30.61,6080522.0,2.07019,179240964.0,9.661,1.074,845616.001987,845616.001987
600693,东百集团,1.184,5.98,5.91,6.29,5.8,5.91,18158204.0,2.02377,110310520.0,21.714,2.563,537141.030504,536554.061212
600692,亚通股份,-8.046,8.0,8.48,8.5,8.0,8.7,15799707.0,6.19571,131190246.0,44.053,3.84,281411.2512,204008.4136
600691,阳煤化工,-7.333,2.78,2.93,2.95,2.74,3.0,54288306.0,3.0909,155673075.0,42.121,1.24,660522.982656,488276.671868
600690,青岛海尔,-5.868,15.72,16.44,16.44,15.71,16.7,79533806.0,1.3043900000000002,1273001700.0,13.838,2.7199999999999998,10011151.0524,9585117.086844
600689,上海三毛,-9.284,10.65,11.28,11.45,10.61,11.74,14462480.0,9.50203,160839112.0,106.5,4.645,214055.780295,162097.412295
600688,上海石化,-3.737,5.41,5.61,5.61,5.38,5.62,21301971.0,0.29066000000000003,116931223.0,9.525,1.9689999999999999,5855683.1035,3964888.1035
600687,刚泰控股,-10.0,4.95,5.4,5.4,4.95,5.5,82678124.0,5.55366,428354234.0,13.525,1.21,736914.07548,736914.07548
600686,金龙汽车,0.0,8.99,8.78,9.35,8.6,8.99,23269762.0,3.83522,209824217.0,11.987,1.698,545457.921389,545457.921389
600685,中船防务,-9.706,15.35,16.26,16.58,15.35,17.0,24218618.0,2.9483300000000003,386648977.0,247.182,1.967,2169732.29023,1260903.002835
600684,珠江实业,-7.238,4.87,5.16,5.19,4.8,5.25,34719347.0,4.06807,174681536.0,11.595,1.318,415635.372101,415635.372101
600683,京投发展,-7.4,4.88,5.23,5.23,4.84,5.27,9639461.0,1.30126,48856198.0,11.349,1.583,361499.467336,361499.467336
600682,南京新百,-5.414,14.5,14.7,15.26,14.31,15.33,33324165.0,3.32544,491963188.0,21.324,1.434,1874434.4561,1453040.28895
600681,百川能源,-2.068,13.26,13.39,13.57,13.15,13.54,22211037.0,6.38867,295935369.0,13.531,3.051,1367787.289518,461000.834346
600680,*ST上普,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,-8.395,11.573,293931.284153,197960.084153
600679,上海凤凰,-8.56,11.11,11.95,12.08,11.06,12.15,4355770.0,1.88889,50849329.0,58.168,3.307,446843.030117,256195.430117
600678,四川金顶,-9.947,6.79,7.38,7.38,6.79,7.54,34740734.0,9.95465,246583655.0,82.104,35.983,236964.21,236964.21
600677,航天通信,-9.974,13.9,14.79,15.19,13.9,15.44,49073283.0,11.78434,718222544.0,73.158,2.167,725290.463,578835.03954
600676,交运股份,-5.094,5.03,5.25,5.31,5.03,5.3,18556394.0,1.9288500000000002,96053620.0,11.698,0.909,517331.950832,483908.803505
600675,中华企业,-3.555,6.24,6.44,6.45,6.24,6.47,13017559.0,0.6972200000000001,82995533.0,11.345,2.307,3169990.33104,1165045.064352
600674,川投能源,-2.567,9.11,9.19,9.32,9.1,9.35,15082667.0,0.34262000000000004,138767926.0,12.284,1.667,4010349.97728,4010349.97728
600673,东阳光科,-3.388,8.84,9.0,9.0,8.68,9.15,55889061.0,2.27291,492976315.0,42.095,4.05,2664285.176956,2173690.811188
600671,天目药业,-3.531,18.03,18.68,18.68,17.98,18.69,1815819.0,1.49179,33111012.0,257.571,22.671,219567.329655,219462.120999
600668,尖峰集团,-3.244,13.42,13.69,13.92,13.41,13.87,14646360.0,4.25663,200378143.0,13.25,1.494,461760.497176,461760.497176
600667,太极实业,10.029,7.46,6.76,7.46,6.68,6.78,122862111.0,10.3135,900670091.0,37.3,2.5220000000000002,1571217.872788,888690.606912
600666,奥瑞德,-9.956,4.07,4.36,4.48,4.07,4.52,124692284.0,15.51564,532260549.0,101.75,1.899,499521.77968,327087.801524
600665,天地源,-5.621,4.03,4.26,4.27,4.0,4.27,10455142.0,1.20991,43344751.0,13.707,1.048,348241.375963,348241.375963
600664,哈药股份,-9.714,4.74,5.01,5.15,4.73,5.25,88794034.0,3.54191,439125127.0,29.625,2.0,1196087.891424,1188296.706024
600663,陆家嘴,-7.675,16.48,17.3,17.53,16.41,17.85,14461175.0,0.59157,246165161.0,17.701,3.798,5540297.8176,4028620.3776
600662,强生控股,-8.129,4.86,5.2,5.21,4.85,5.29,30261011.0,2.8728,153168486.0,50.731,1.585,511934.024826,511934.024826
600661,昂立教育,-3.165,22.03,22.35,22.55,21.99,22.75,1467489.0,0.5664300000000001,32598883.0,48.815,3.858,631267.07249,570745.588981
600660,福耀玻璃,-3.44,23.86,24.45,24.47,23.84,24.71,20864791.0,1.04168,504743155.0,18.937,2.907,5985561.431352,4779125.388152
600658,电子城,-6.613,5.79,6.0,6.15,5.74,6.2,10948451.0,0.9787800000000001,65638778.0,9.047,0.999,647660.741055,647660.741055
600657,信达地产,-6.358,4.86,5.16,5.17,4.83,5.19,20819161.0,1.36585,103987355.0,7.364,0.744,1386012.99717,740790.574812
600655,豫园股份,-2.489,8.62,8.71,8.84,8.57,8.84,19927035.0,1.3864,173118591.0,17.7,1.206,3345477.050768,1238971.543312
600654,ST中安,-5.063,2.25,2.37,2.48,2.25,2.37,37284262.0,4.93803,87501769.0,-3.947,1.3559999999999999,288679.7232,169884.70965
600653,申华控股,-9.643,2.53,2.75,2.79,2.52,2.8,76401274.0,4.37484,204190169.0,-8.626,2.8970000000000002,492434.220201,441834.220201
600652,游久游戏,-9.697,4.47,4.8,5.18,4.47,4.95,67778248.0,8.13954,328826909.0,-8.765,2.155,372218.463606,372218.463606
600651,飞乐音响,-9.828,5.23,5.22,6.06,5.22,5.8,132820360.0,13.48129,734944747.0,95.091,2.133,517206.368653,515270.061046
600650,锦江投资,-7.214,11.19,11.9,11.93,11.15,12.06,8850451.0,2.26609,102852053.0,24.922,1.892,617251.709733,437036.723925
600649,城投控股,-4.271,7.62,7.73,7.79,7.47,7.96,51373210.0,2.12217,390698727.0,11.545,1.017,1927536.633108,1844643.673164
600648,外高桥,-3.465,15.88,16.2,16.29,15.7,16.45,7276470.0,0.77841,116819642.0,24.431,1.709,1802934.408912,1484449.098912
600647,同达创业,-5.369,14.1,14.68,14.83,13.87,14.9,1982473.0,1.42477,28666036.0,176.03,6.715,196192.4055,196192.4055
600645,中源协和,-7.115,21.41,22.41,22.78,21.09,23.05,26304532.0,6.85416,579837379.0,-428.2,3.13,942384.891549,821661.395049
600644,乐山电力,-6.667,5.6,5.93,5.93,5.59,6.0,8948601.0,1.66207,51813102.0,70.352,2.135,301504.36904,301504.36904
600643,爱建集团,-9.977,11.64,12.3,12.6,11.64,12.93,64300471.0,4.48381,772558731.0,20.173,2.018,1887917.734128,1669244.182464
600642,申能股份,-3.03,5.44,5.58,5.58,5.43,5.61,27845095.0,0.6117100000000001,153609673.0,14.241,0.968,2476308.843904,2476308.843904
600641,万业企业,1.081,11.22,11.0,12.17,10.84,11.1,22046457.0,2.73475,253241505.0,5.324,1.418,904510.115256,904510.115256
600640,号百控股,2.824,13.11,12.45,13.99,12.3,12.75,23720732.0,4.02456,313473851.0,39.251,2.371,1043157.37734,772703.042097
600639,浦东金桥,-4.19,13.72,14.1,14.24,13.7,14.32,5896689.0,0.6935300000000001,82182613.0,20.883,1.792,1539950.489196,1166524.756516
600638,新黄浦,-8.261,9.55,9.9,10.15,9.53,10.41,9358746.0,1.38978,92918735.0,8.312,1.558,643093.93063,643093.93063
600637,东方明珠,-5.088,11.38,11.85,11.99,11.38,11.99,37876915.0,1.1093,443449659.0,13.362,1.3980000000000001,3906446.856076,3885701.228738
600636,三爱富,-4.527,14.13,14.48,14.63,14.13,14.8,7380420.0,1.6513300000000002,105997234.0,132.056,2.057,631521.818505,631521.818505
600635,大众公用,-8.951,6.51,6.8,7.09,6.51,7.15,219104974.0,9.05845,1482349135.0,40.688,2.7279999999999998,1922034.973425,1574633.380425
600634,*ST富控,-5.145,2.95,3.09,3.1,2.95,3.11,15562635.0,2.7031,47043211.0,36.875,1.098,169840.963895,169840.963895
600633,浙数文化,2.391,11.56,11.19,12.42,10.95,11.29,50622558.0,3.92341,596931437.0,9.083,1.8980000000000001,1505024.089668,1491550.895796
600630,龙头股份,-6.934,7.65,8.11,8.24,7.64,8.22,15847246.0,3.7299800000000003,125813622.0,25.5,1.778,325019.121705,325019.121705
600629,华建集团,-7.997,13.23,13.96,14.15,13.22,14.38,4665400.0,1.2512,64221415.0,21.356,2.163,571811.358636,493311.914361
600628,新世界,-4.406,7.16,7.36,7.41,7.12,7.49,8548883.0,1.6075400000000002,62235084.0,10.377,1.042,463162.774944,380768.27732
600626,申达股份,0.491,6.14,6.0,6.38,5.89,6.11,26371194.0,3.71298,162996062.0,22.557,1.655,523306.868024,436089.089024
600624,复旦复华,-7.084,6.82,7.1,7.3,6.72,7.34,45517462.0,6.64768,321047653.0,110.0,4.119,466973.59082,466973.59082
600623,华谊集团,-6.397,8.78,9.28,9.28,8.71,9.38,24734626.0,1.31965,223176390.0,30.276,1.033,1859104.341614,1645662.541614
600622,光大嘉宝,-10.0,7.92,8.51,8.68,7.92,8.8,30738054.0,2.66452,250570985.0,12.984,1.616,913654.491552,913654.491552
600621,华鑫股份,-9.986,12.71,12.84,13.48,12.71,14.12,50872281.0,9.5044,660285509.0,16.506,2.161,1348403.000132,680302.783046
600620,天宸股份,-5.382,6.68,6.91,6.99,6.58,7.06,12924681.0,1.8822100000000002,87417678.0,74.222,1.988,458700.311484,458700.311484
600619,海立股份,-5.55,9.19,9.54,9.61,9.11,9.73,7236664.0,1.24311,68312970.0,28.719,1.877,796139.491945,534987.622193
600618,氯碱化工,-5.781,7.66,8.07,8.09,7.66,8.13,8361243.0,1.11507,65997060.0,8.924,2.499,885802.381616,574377.421616
600617,国新能源,-6.726,5.27,5.58,5.58,5.26,5.65,10232955.0,1.04963,55655861.0,344.444,1.524,571617.765684,513779.859288
600616,金枫酒业,-4.795,5.56,5.78,5.81,5.55,5.84,6959669.0,1.35239,39691511.0,50.545,1.4100000000000001,286128.270752,286128.270752
600615,丰华股份,-2.87,12.52,12.62,12.89,12.38,12.89,4535061.0,2.41709,57050431.0,22.199,3.883,235401.676016,234905.884016
600614,鹏起科技,-10.042,6.45,6.71,7.09,6.45,7.17,151741525.0,10.03922,1033151681.0,29.318,2.219,1130539.07391,974909.53941
600613,神奇制药,-0.1,10.0,10.0,11.01,9.01,10.01,62252369.0,12.98764,627072502.0,41.667,2.12,534071.628,479319.978
600612,老凤祥,-1.341,40.45,40.8,41.65,40.45,41.0,3217683.0,1.01469,131865061.0,18.623,3.491,2116011.35538,1282708.45335
600611,大众交通,-7.905,4.66,4.91,4.97,4.62,5.06,53163124.0,3.4006600000000002,256528222.0,12.625,1.27,1101681.254624,728505.425624
600610,*ST毅达,-3.103,4.06,4.2,4.4,3.98,4.19,18652338.0,4.96635,78913252.0,-3.854,327.419,434937.48963,152483.28354
600609,金杯汽车,-7.342,3.66,3.88,3.88,3.61,3.95,15959518.0,1.4606,60078449.0,39.783,11.509,399916.170312,399916.170312
600608,ST沪科,-5.092,4.66,4.88,4.89,4.66,4.91,3245200.0,1.01931,15417413.0,24.526,26.983,153249.431506,148361.091506
600606,绿地控股,-4.711,7.08,7.3,7.36,7.05,7.43,85351654.0,0.7014300000000001,616133457.0,9.568,1.348,8615053.30458,8615053.30458
600605,汇通能源,-6.85,11.15,11.7,12.09,11.1,11.97,4414102.0,2.9957700000000003,51391981.0,92.149,2.365,164289.22008,164289.22008
600604,市北高新,-10.0,15.57,15.57,17.19,15.57,17.3,204746181.0,15.34616,3276820558.0,129.75,4.94,2916735.579828,2077325.590356
600603,广汇物流,-5.556,4.76,4.98,5.04,4.76,5.04,15805786.0,3.13569,77484946.0,11.61,0.981,596287.461952,239932.649964
600602,云赛智联,-4.011,7.18,7.33,7.76,7.1,7.48,28317216.0,2.74003,209071027.0,34.686,2.503,981989.54069,742027.633778
600601,方正科技,-4.293,3.79,3.96,4.32,3.6,3.96,172271281.0,7.84874,693602840.0,-10.117,2.932,831863.766316,831863.766316
600600,青岛啤酒,-4.506,37.51,38.89,38.94,37.4,39.28,8072114.0,1.1599300000000001,307357128.0,40.118,2.714,5067536.464045,2610371.977367
600599,熊猫金控,-10.02,13.65,14.57,14.57,13.65,15.17,6567213.0,3.95615,92567262.0,113.75,3.281,226590.0,226590.0
600598,北大荒,-5.163,9.0,9.4,9.4,8.99,9.49,41073746.0,2.31053,378862358.0,20.501,2.457,1599911.9181,1599911.9181
600597,光明乳业,-3.015,9.65,9.76,9.91,9.53,9.95,18428775.0,1.5052500000000002,179295145.0,19.3,2.181,1181630.446185,1181451.438685
600596,新安股份,-6.996,12.23,12.9,12.94,12.21,13.15,53245024.0,7.75013,673306851.0,15.893,1.549,863333.596159,840226.234159
600595,中孚实业,-6.647,3.09,3.3,3.5,3.01,3.31,163398458.0,9.38241,544792335.0,-28.091,1.116,606018.233613,538135.984527
600594,益佰制药,-2.941,6.6,6.69,7.26,6.56,6.8,47976044.0,6.05814,328850077.0,13.497,1.178,522672.084,522672.084
600593,大连圣亚,0.519,30.98,30.76,30.98,30.65,30.82,960425.0,0.74567,29600007.0,51.393,7.531,399022.4,399022.4
600592,龙溪股份,-3.121,7.76,7.85,8.23,7.75,8.01,15170224.0,3.79679,121109909.0,43.669,1.6960000000000002,310053.571096,310053.571096
600590,泰豪科技,-2.579,6.8,6.85,7.35,6.71,6.98,23586065.0,2.86866,165321185.0,17.895,1.5390000000000001,589083.17312,559094.6434
600589,广东榕泰,4.101,6.6,6.42,6.97,6.39,6.34,116226093.0,17.56806,789741129.0,34.737,1.475,465501.84846,436640.23524
600588,用友网络,-1.229,36.96,35.34,40.38,35.31,37.42,76085974.0,4.00089,2868177060.0,136.889,11.545,7087013.224368,7028771.66376
600587,新华医疗,-2.365,14.45,14.8,15.13,14.45,14.8,5603020.0,1.38872,82970063.0,90.313,1.713,587288.591495,583009.33526
600586,金晶科技,-5.149,3.5,3.65,3.66,3.44,3.69,34375112.0,2.38032,122299697.0,34.449,1.167,510405.735,505447.495
600585,海螺水泥,-2.954,35.15,35.55,36.12,35.06,36.22,33871492.0,0.8468500000000001,1201609269.0,11.756,1.7970000000000002,18627048.565185,14058954.565185
600584,长电科技,8.163,15.9,14.3,16.17,14.02,14.7,165795445.0,16.00474,2632525261.0,56.786,1.907,2548570.54245,1647104.54949
600583,海油工程,-6.302,5.65,5.93,5.96,5.65,6.03,33443998.0,0.7564200000000001,194785120.0,51.364,1.102,2498065.462,2498065.462
600582,天地科技,-5.529,3.93,4.11,4.11,3.91,4.16,52913513.0,1.27854,212898562.0,17.237,1.045,1626465.434556,1626465.434556
600581,八一钢铁,-8.471,4.43,4.7,4.75,4.41,4.84,96678508.0,6.30691,444331431.0,2.907,1.734,679073.75641,679073.75641
600580,卧龙电气,0.0,8.03,7.9,8.36,7.87,8.03,22935394.0,1.77946,186608117.0,15.559,1.766,1038407.147558,1034986.367558
600579,天华院,-6.933,8.86,9.39,9.39,8.8,9.52,5211807.0,1.2692,47700967.0,-80.545,3.112,363823.517264,363823.517264
600578,京能电力,-4.36,3.29,3.38,3.41,3.27,3.44,20115803.0,0.37705000000000005,67232023.0,41.125,0.981,2219675.636353,1755222.995687
600577,精达股份,-6.849,3.4,3.6,3.63,3.39,3.65,59687902.0,3.10647,210543214.0,18.889,2.104,653277.76494,653277.76494
600576,祥源文化,-5.078,4.86,5.06,5.15,4.85,5.12,12118440.0,2.30442,60515835.0,34.714,1.616,301029.570774,255576.69099
600575,皖江物流,-6.78,2.75,2.89,2.91,2.72,2.95,70971645.0,2.271,200569382.0,34.375,1.221,1068721.792875,859411.3297
600573,惠泉啤酒,-4.893,7.58,7.85,7.94,7.52,7.97,3200077.0,1.28003,24843704.0,75.8,1.674,189500.0,189500.0
600572,康恩贝,-0.1,9.95,9.83,10.95,9.5,9.96,286681066.0,10.77514,2954508576.0,35.536,4.477,2653983.599,2647275.455265
600571,信雅达,-9.967,10.93,11.3,11.84,10.93,12.14,44229779.0,10.25948,503065678.0,-22.771,4.069,480569.385274,471204.441044
600570,恒生电子,-8.02,84.53,84.5,90.34,84.5,91.9,35406371.0,5.73099,3080916315.0,111.224,16.402,5222307.18654,5222307.18654
600569,安阳钢铁,-7.349,3.53,3.75,3.75,3.53,3.81,72411919.0,3.02512,264586200.0,5.277,1.051,844970.624617,844970.624617
600568,中珠医疗,-9.969,2.89,3.02,3.14,2.89,3.21,173815256.0,10.41392,525500318.0,34.0,0.964,575939.337809,482360.443631
600567,山鹰纸业,-5.882,3.84,4.0,4.01,3.83,4.08,135483086.0,2.95519,532369617.0,8.727,1.455,1760480.577408,1760480.577408
600566,济川药业,0.939,35.46,34.78,37.2,34.5,35.13,13755140.0,1.6881300000000001,492142150.0,23.483,5.805,2889342.337284,2889342.337284
600565,迪马股份,-5.93,3.49,3.61,3.72,3.45,3.71,52372396.0,2.21095,188057233.0,12.464,1.102,839212.304616,826702.923116
600563,法拉电子,-4.669,45.53,47.87,48.0,45.45,47.76,3144238.0,1.39744,147225662.0,24.218,4.399,1024425.0,1024425.0
600562,国睿科技,0.972,16.62,16.16,17.55,15.8,16.46,16348443.0,2.71784,275073137.0,47.486,5.851,1034346.894978,999732.99603
600561,江西长运,-4.471,6.41,6.59,6.68,6.41,6.71,7137636.0,3.01085,46738525.0,71.222,1.071,151958.024,151958.024
600560,金自天正,-6.078,9.89,10.3,10.52,9.85,10.53,10547106.0,4.71599,107682221.0,109.403,2.936,221185.3995,221185.3995
600559,老白干酒,-2.762,15.14,15.32,15.65,15.1,15.57,11771459.0,1.91941,180540302.0,40.919,3.815,1044994.762054,928512.342388
600558,大西洋,-6.429,3.93,4.14,4.17,3.92,4.2,18578982.0,2.06984,75450563.0,75.143,1.831,352758.698583,352758.698583
600557,康缘药业,-3.142,12.33,12.58,12.68,12.32,12.73,5309152.0,0.8870300000000001,66462697.0,20.213,2.018,760081.766193,737989.012755
600556,ST慧球,-4.953,7.1,7.4,7.43,7.1,7.47,7121530.0,1.80386,51509332.0,710.0,43.773,280303.53268,280303.53268
600555,海航创新,-6.916,3.23,3.43,3.47,3.22,3.47,44165473.0,4.53677,148455302.0,80.75,2.68,421030.5,314440.5
600552,凯盛科技,-9.986,6.49,6.52,6.92,6.49,7.21,91557284.0,11.98576,608904692.0,64.321,2.031,495760.717947,495760.717947
600551,时代出版,-4.257,9.67,9.9,10.08,9.66,10.1,4961191.0,0.9808100000000001,49217336.0,16.293,1.035,489133.061232,489133.061232
600550,保变电气,-1.261,4.7,4.69,5.23,4.62,4.76,44948068.0,2.92896,219830027.0,88.679,6.177,865518.3856,721265.32149
600549,厦门钨业,-7.878,14.5,15.11,15.44,14.31,15.74,40399503.0,2.87327,606614664.0,25.363,2.856,2049294.1495,2038766.99
600548,深高速,-3.579,9.43,9.63,9.67,9.43,9.78,9409663.0,0.6565200000000001,90061843.0,14.419,1.413,2056466.417418,1351573.917418
600547,山东黄金,-2.595,31.9,32.81,33.19,31.9,32.75,39672368.0,2.7332,1283965238.0,52.295,3.3,7062686.50571,4630287.25214
600546,山煤国际,-7.214,3.73,3.93,4.02,3.72,4.02,30198002.0,1.52326,117304710.0,19.632,2.237,739456.14022,739456.14022
600545,卓郎智能,-5.012,7.77,8.12,8.12,7.77,8.18,19011266.0,2.81321,151118804.0,17.054,5.296,1472735.897115,525085.549506
600543,莫高股份,-6.461,6.66,6.97,7.03,6.64,7.12,17742958.0,5.52534,122242344.0,83.25,1.8679999999999999,213865.92,213865.92
600540,新赛股份,-7.975,4.5,4.84,4.87,4.46,4.89,14740235.0,3.13007,69024087.0,190.678,3.379,211915.49085,211915.49085
600539,*ST狮头,-4.973,7.07,7.29,7.32,7.07,7.44,1837201.0,0.79878,13125637.0,-32.136,3.793,162610.0,162610.0
600538,国发股份,-7.578,5.61,5.72,6.01,5.55,6.07,11504927.0,2.47737,66518879.0,280.5,3.987,260529.064785,260529.064785
600537,亿晶光电,-4.872,4.1,4.2,4.5,4.05,4.31,56358470.0,4.79092,236508616.0,102.5,1.323,482307.29988,482307.29988
600536,中国软件,10.005,44.53,43.53,44.53,40.48,40.48,29653442.0,5.99589,1288098869.0,296.867,11.938,2202288.068246,2202288.068246
